,store,sido,gugun,address
1073,대전정부청사역  ,대전광역시,서구,대전광역시 서구 한밭대로 755 (둔산동)1522-3232
1074,대전건양대병원  ,대전광역시,서구,대전광역시 서구 관저동로 170 (관저동)1층1522-3232
1075,대전탄방역  ,대전광역시,서구,대전광역시 서구 문정로2번길 95 (탄방동)1522-3232
1076,대전복수  ,대전광역시,서구,대전광역시 서구 복수남로 28 (복수동)1522-3232
1077,대전둔산남로  ,대전광역시,서구,대전광역시 서구 둔산남로 100 (탄방동)1522-3232
1078,대전둔산로  ,대전광역시,서구,대전광역시 서구 대덕대로241번길 35 (둔산동)1522-3232
1079,대전법원  ,대전광역시,서구,대전광역시 서구 둔산로123번길 43 (둔산동)1522-3232
1080,대전가수원DT  ,대전광역시,서구,대전광역시 서구 계백로 1128 (가수원동)1522-3232
1081,대전수침교DT  ,대전광역시,서구,대전광역시 서구 계룡로 692 (용문동)1522-3232
1082,대전관저  ,대전광역시,서구,대전광역시 서구 관저로 142 (관저동)1522-3232
1083,대전대덕로  ,대전광역시,서구,대전광역시 서구 대덕대로234번길 18 (둔산동)1522-3232
1084,대전목원대  ,대전광역시,서구,대전광역시 서구 동서대로 682 (도안동)1522-3232
1085,대전둔산  ,대전광역시,서구,대전광역시 서구 대덕대로 189 (둔산동)1522-3232
1086,대전만년  ,대전광역시,서구,대전광역시 서구 만년로 81 (만년동)1522-3232
1087,대전시청사거리  ,대전광역시,서구,대전광역시 서구 둔산남로 50 (탄방동)1522-3232
1088,대전월평  ,대전광역시,서구,대전광역시 서구 청사로123번길 25 (월평동)1522-3232
1089,둔산은하수  ,대전광역시,서구,"대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)1522-3232"
1090,대전탄방  ,대전광역시,서구,"대전광역시 서구 문정로 78, 정우빌딩 1층 (탄방동)1522-3232"
1091,대전시청역  ,대전광역시,서구,대전광역시 서구 둔산로 142 (둔산동)1522-3232
1092,대전호텔  ,대전광역시,서구,"대전광역시 서구 둔산중로134번길 13, 둔산관광호텔 (둔산동)1522-3232"
1093,월평트레이더스  ,대전광역시,서구,대전광역시 서구 한밭대로 580 (월평동)1522-3232
1094,대전용문DT  ,대전광역시,서구,대전광역시 서구 도산로 336 (용문동)1522-3232
1095,대전반석역  ,대전광역시,유성구,대전광역시 유성구 북유성대로 303 (반석동)1522-3232
1096,대전도안DT  ,대전광역시,유성구,대전광역시 유성구 도안대로 573 (봉명동)1522-3232
1097,대전장대  ,대전광역시,유성구,대전광역시 유성구 유성대로 781 (장대동)1522-3232
1098,대전유성구청  ,대전광역시,유성구,대전광역시 유성구 어은로 42 (어은동)1522-3232
1099,대전지족  ,대전광역시,유성구,대전광역시 유성구 지족로 373 (지족동)1522-3232
1100,대전유성  ,대전광역시,유성구,대전광역시 유성구 온천서로 2 (봉명동)1522-3232
1101,대전전민  ,대전광역시,유성구,대전광역시 유성구 유성대로 1722 (전민동)1522-3232
1102,대전관평동  ,대전광역시,유성구,대전광역시 유성구 테크노중앙로 681522-3232
1103,대전조이마루  ,대전광역시,유성구,대전광역시 유성구 엑스포로 97번길 401522-3232
1104,대전노은  ,대전광역시,유성구,"대전광역시 유성구 은구비남로33번길 26, 1~2층 (지족동)1522-3232"
1105,충남대정문  ,대전광역시,유성구,대전광역시 유성구 대학로 82 (궁동)1522-3232
1106,대전테크노밸리  ,대전광역시,유성구,대전광역시 유성구 테크노4로 105 (관평동)1522-3232
1107,신세계대전R  ,대전광역시,유성구,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 5F1522-3232"
1108,대전현대아울렛  ,대전광역시,유성구,대전광역시 유성구 테크노중앙로 123(용산동) 현대프리미엄아울렛 1층1522-3232
1109,대전구암DT  ,대전광역시,유성구,대전광역시 유성구 월드컵대로289번길 6 (구암동)1522-3232
1110,신세계대전B1  ,대전광역시,유성구,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 B1층1522-3232"
1111,대전엑스포스카이  ,대전광역시,유성구,대전광역시 유성구 엑스포로 1 (도룡동) 신세계엑스포점 38층1522-3232
1112,대전대사DT  ,대전광역시,중구,대전광역시 중구 계룡로 949 (대사동)1522-3232
1113,대전태평  ,대전광역시,중구,대전광역시 중구 태평로 71 (태평동)1522-3232
1114,대전유천DT  ,대전광역시,중구,대전광역시 중구 계백로 1604 (유천동)1522-3232
1115,대전중앙로R  ,대전광역시,중구,대전광역시 중구 대종로 486 (은행동)1522-3232
1116,대전세이1층  ,대전광역시,중구,"대전광역시 중구 계백로 1700, 외 4필지 세이백화점 신관 (문화동)1522-3232"
1117,은행동  ,대전광역시,중구,대전광역시 중구 중앙로 164 (은행동)1522-3232
1118,대전세이  ,대전광역시,중구,"대전광역시 중구 계백로 1700, 5층 (문화동)1522-3232"
1119,금정남산동DT  ,부산광역시,금정구,부산광역시 금정구 중앙대로 1989 (남산동)1522-3232
1120,금정구청DT  ,부산광역시,금정구,부산광역시 금정구 중앙대로 1730 (부곡동)1522-3232
1121,온천장역DT  ,부산광역시,금정구,부산광역시 금정구 식물원로 13 (장전동)1522-3232
1122,부산외대  ,부산광역시,금정구,부산광역시 금정구 금샘로 4591522-3232
1123,부산대정문  ,부산광역시,금정구,부산광역시 금정구 부산대학로64번길 12 (장전동)1522-3232
1124,부산대역  ,부산광역시,금정구,"부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)1522-3232"
1125,부산대  ,부산광역시,금정구,"부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)1522-3232"
1126,금정이마트  ,부산광역시,금정구,부산광역시 금정구 중앙대로1841번길 24 (구서동)1522-3232
1127,금정구서  ,부산광역시,금정구,부산광역시 금정구 금강로 441 (구서동)1522-3232
1128,용호동W스퀘어  ,부산광역시,남구,"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호1522-3232"
1129,동명대DT  ,부산광역시,남구,부산광역시 남구 신선로 423 (용당동)1522-3232
1130,BIFC Mall  ,부산광역시,남구,부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터1522-3232
1131,대연힐스테이트  ,부산광역시,남구,부산광역시 남구 수영로 345 대연힐스테이트 115동 121호1522-3232
1132,부산대연역  ,부산광역시,남구,"부산광역시 남구 수영로 240-1, 1층 (대연동)1522-3232"
1133,경성대  ,부산광역시,남구,부산광역시 남구 수영로 312 (대연동)1522-3232
1134,부산대연못골  ,부산광역시,남구,부산광역시 남구 못골로 87 (대연동)1522-3232
1135,부산역라마다  ,부산광역시,동구,부산광역시 동구 중앙대로196번길 10 (초량동)1522-3232
1136,부산역아스티  ,부산광역시,동구,부산광역시 동구 중앙대로214번길 7-8 (초량동)1522-3232
1137,부산역  ,부산광역시,동구,부산광역시 동구 중앙대로 216 (초량동)1522-3232
1138,범일동일타워  ,부산광역시,동구,부산광역시 동구 조방로 14 (범일동)1522-3232
1139,서면중앙대로R  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층1522-3232
1140,서면로R  ,부산광역시,부산진구,부산광역시 부산진구 서면로 49-1 (부전동)1522-3232
1141,서면NC  ,부산광역시,부산진구,부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층1522-3232
1142,양정역  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로 894 (양정동)1522-3232
1143,동의대역  ,부산광역시,부산진구,부산광역시 부산진구 가야대로 589 (가야제1동)1522-3232
1144,부산개금역  ,부산광역시,부산진구,부산광역시 부산진구 가야대로 462 (개금동)1522-3232
1145,서면전포역  ,부산광역시,부산진구,부산광역시 부산진구 전포대로199번길 27 (전포동)1522-3232
1146,부산서면중앙로  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로 701 (부전동)1522-3232
1147,서면서전로  ,부산광역시,부산진구,부산광역시 부산진구 서전로 19 (부전동)1522-3232
1148,부산서면  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로692번길 46-10 (부전동)1522-3232
1149,서면역  ,부산광역시,부산진구,부산광역시 부산진구 서전로 1 (부전동)1522-3232
1150,부전역  ,부산광역시,부산진구,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)1522-3232"
1151,서면센트럴스퀘어  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50 (부전동)1522-3232
1152,서면메디컬거리  ,부산광역시,부산진구,"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)1522-3232"
1153,서면중앙  ,부산광역시,부산진구,부산광역시 부산진구 서면로68번길 1 (부전동)1522-3232
1154,서면트레이더스  ,부산광역시,부산진구,부산광역시 부산진구 시민공원로 31 (부암동)1522-3232
1155,서면엠디엠타워  ,부산광역시,부산진구,부산광역시 부산진구 중앙대로 639 (범천동)1522-3232
1156,서면문화로  ,부산광역시,부산진구,부산광역시 부산진구 서면문화로 10 (부전동)1522-3232
1157,부산덕천역  ,부산광역시,북구,부산광역시 북구 만덕대로 30 (덕천동)1522-3232
1158,부산화명역  ,부산광역시,북구,부산광역시 북구 금곡대로285번길 5 (화명동)1522-3232
1159,화명강변DT  ,부산광역시,북구,부산광역시 북구 금곡대로77 (덕천동)1522-3232
1160,부산만덕DT  ,부산광역시,북구,부산광역시 북구 만덕대로 323 (만덕동)1522-3232
1161,사상주례DT  ,부산광역시,사상구,부산광역시 사상구 백양대로 520 (주례동)1522-3232
1162,동서대DT  ,부산광역시,사상구,부산광역시 사상구 가야대로 338 (주례동)1522-3232
1163,사상역  ,부산광역시,사상구,부산광역시 사상구 사상로 211 (괘법동)1522-3232
1164,사상엄궁DT  ,부산광역시,사상구,부산광역시 사상구 낙동대로 744 (엄궁동)1522-3232
1165,다대포비치  ,부산광역시,사하구,부산광역시 사하구 다대로 714 (다대동)1522-3232
1166,부산하단  ,부산광역시,사하구,부산광역시 사하구 낙동대로 455 (하단동)1522-3232
1167,다대포DT  ,부산광역시,사하구,부산광역시 사하구 다대로 493 (다대동)1522-3232
1168,을숙도강변DT  ,부산광역시,사하구,부산광역시 사하구 하신번영로 381-6 (하단동)1522-3232
1169,부산동아대  ,부산광역시,사하구,부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층1522-3232
1170,부산괴정역  ,부산광역시,사하구,부산광역시 사하구 사하로186번길 6 (괴정동)1522-3232
1171,하단중앙  ,부산광역시,사하구,부산광역시 사하구 낙동남로 1411 (하단동)1522-3232
1172,사하장림DT  ,부산광역시,사하구,부산광역시 사하구 을숙도대로 682 (장림동)1522-3232
1173,부산교대역DT  ,부산광역시,연제구,부산광역시 연제구 중앙대로 1250 (거제동)1522-3232
1174,연산시티타워  ,부산광역시,연제구,부산광역시 연제구 중앙대로 1125 (연산동)1522-3232
1175,부산교대역  ,부산광역시,연제구,부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자1522-3232
1176,부산연산역  ,부산광역시,연제구,부산광역시 연제구 반송로 20 (연산동)1522-3232
1177,연산중앙로  ,부산광역시,연제구,부산광역시 연제구 중앙대로 1091 (연산동)1522-3232
1178,부산교대  ,부산광역시,연제구,부산광역시 연제구 교대로 20-2 (거제동)1522-3232
1179,연산트레이더스  ,부산광역시,연제구,부산광역시 연제구 좌수영로 241 연산동1522-3232
1180,영도대교  ,부산광역시,영도구,부산광역시 영도구 태종로 39 (대교동1가)1522-3232
1181,부산광복로R  ,부산광역시,중구,부산광역시 중구 광복중앙로 8-2 (광복동3가)1522-3232
1182,자갈치역  ,부산광역시,중구,부산광역시 중구 구덕로 54-1 (남포동5가)1522-3232
1183,국제시장  ,부산광역시,중구,부산광역시 중구 대청로 80 (대청동3가)1522-3232
1184,부산중앙역  ,부산광역시,중구,부산광역시 중구 중앙대로81번길 2 (중앙동4가)1522-3232
1185,BIFF광장  ,부산광역시,중구,부산광역시 중구 비프광장로 25 (남포동3가)1522-3232
1186,남포동역  ,부산광역시,중구,"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)1522-3232"
1187,기장역DT  ,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 527 1522-3232
1188,동부산DT  ,부산광역시,기장군,부산광역시 기장군 기장읍 기장해안로 56 1522-3232
1189,부산정관  ,부산광역시,기장군,부산광역시 기장군 정관읍 정관로 579 1522-3232
1190,부산P.아울렛  ,부산광역시,기장군,부산광역시 기장군 정관로 1133 (175호)1522-3232
1191,동부산테마파크  ,부산광역시,기장군,부산광역시 기장군 기장읍 동부산관광로 34 1522-3232
1192,광안수변공원  ,부산광역시,수영구,부산광역시 수영구 민락수변로 29 (민락동)1522-3232
1193,수영역  ,부산광역시,수영구,부산광역시 수영구 수영로 671 (광안동)1522-3232
1194,금련산역  ,부산광역시,수영구,부산광역시 수영구 수영로464번길 6 (남천동)1522-3232
1195,광안비치  ,부산광역시,수영구,부산광역시 수영구 광안로62번길 39 (광안동)1522-3232
1196,수영망미DT  ,부산광역시,수영구,부산광역시 수영구 과정로 68 (망미동)1522-3232
1197,광안리  ,부산광역시,수영구,부산광역시 수영구 광안해변로 247 (민락동)1522-3232
1198,남천  ,부산광역시,수영구,부산광역시 수영구 남천바다로 38 (남천동)1522-3232
